row,Loan.Id,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,IntRatePrim,DebtToIncPrim,LoanPurposeRank,EmpYrs,InquiresRank,AvgIntFICO,HomeOwner,LoanLength,FICOBeg,FICOEnd,MoInc,EmpYrsMod
766,40879,14000,14000,14.65%,36 months,debt_consolidation,3.47%,CA,MORTGAGE,8750,680-684,6,9035,1,10+ years,14,3,1,11,B,15,1,36,680,684,8750,11
767,57586,2500,2500,17.27%,36 months,other,11.34%,OH,MORTGAGE,5833.33,665-669,8,14122,0,8 years,17,11,3,8,A,17,1,36,665,669,5833.33,8
768,62177,8000,8000,18.49%,36 months,debt_consolidation,14.45%,VA,RENT,4166.67,660-664,10,9425,2,4 years,18,14,1,4,C,18,0,36,660,664,4166.67,4
769,6020,5000,5000,12.53%,36 months,debt_consolidation,21.49%,FL,RENT,3108.33,705-709,8,0,0,2 years,12,21,1,2,A,12,0,36,705,709,3108.33,2
770,73741,15000,15000,13.11%,36 months,debt_consolidation,12.78%,MA,RENT,9000,690-694,19,11016,0,< 1 year,13,12,1,0,A,14,0,36,690,694,9000,0
771,32694,25000,24814.89,12.69%,60 months,wedding,3.83%,NY,MORTGAGE,22916.67,720-724,13,34069,0,10+ years,12,3,0,11,A,11,1,60,720,724,22916.67,11
772,71766,3000,2975,8.90%,36 months,debt_consolidation,32%,FL,RENT,1000,700-704,7,9730,0,n/a,8,32,1,n/a,A,13,0,36,700,704,1000,-1
773,83373,6000,6000,7.90%,36 months,credit_card,33.64%,WI,RENT,4116.67,705-709,16,33746,0,1 year,7,33,2,1,A,12,0,36,705,709,4116.67,1
774,37504,7800,7800,10.65%,36 months,debt_consolidation,7.15%,CO,MORTGAGE,4000,720-724,6,11063,2,9 years,10,7,1,9,C,11,1,36,720,724,4000,9
775,95455,25000,25000,7.90%,36 months,debt_consolidation,18.66%,MI,MORTGAGE,7083.33,710-714,17,47504,0,9 years,7,18,1,9,A,12,1,36,710,714,7083.33,9
776,63,18500,3100,15.33%,36 months,credit_card,5.24%,NY,RENT,7500,660-664,8,22379,0,1 year,15,5,2,1,A,18,0,36,660,664,7500,1
777,26789,12000,12000,12.99%,60 months,home_improvement,16.67%,GA,MORTGAGE,9166.67,710-714,11,25165,0,2 years,12,16,4,2,A,12,1,60,710,714,9166.67,2
778,28032,5000,5000,15.99%,36 months,debt_consolidation,5.26%,AL,MORTGAGE,2416.67,665-669,5,1620,0,6 years,15,5,1,6,A,17,1,36,665,669,2416.67,6
779,24454,2500,2500,10.59%,60 months,other,2.15%,MD,OWN,3958,745-749,4,3417,0,2 years,10,2,3,2,A,9,1,60,745,749,3958,2
780,44163,16000,16000,16.29%,60 months,debt_consolidation,5.76%,NC,MORTGAGE,5083.33,710-714,7,8729,1,10+ years,16,5,1,11,B,12,1,60,710,714,5083.33,11
781,89884,25000,25000,15.31%,60 months,debt_consolidation,3.98%,NY,RENT,5666.67,745-749,6,11079,0,3 years,15,3,1,3,A,9,0,60,745,749,5666.67,3
782,28601,2000,2000,16.89%,36 months,other,11.91%,AR,RENT,3400,660-664,3,747,3,10+ years,16,11,3,11,Z,18,0,36,660,664,3400,11
783,99913,2200,2200,10.16%,36 months,major_purchase,24.15%,GA,MORTGAGE,3400,730-734,6,1453,0,5 years,10,24,5,5,A,9,1,36,730,734,3400,5
784,7880,14000,13825,10.25%,36 months,debt_consolidation,9.26%,GA,MORTGAGE,8333.33,730-734,8,40267,1,10+ years,10,9,1,11,B,9,1,36,730,734,8333.33,11
785,64020,3000,3000,13.11%,36 months,debt_consolidation,32.21%,SD,MORTGAGE,2583.33,670-674,13,6683,0,1 year,13,32,1,1,A,16,1,36,670,674,2583.33,1
786,36527,11425,11400,9.91%,36 months,debt_consolidation,19.47%,FL,MORTGAGE,4750,730-734,9,6359,3,8 years,9,19,1,8,Z,9,1,36,730,734,4750,8
787,72604,17325,17325,17.27%,60 months,debt_consolidation,30.24%,CA,RENT,3750,705-709,13,31362,1,9 years,17,30,1,9,B,12,0,60,705,709,3750,9
788,29547,5425,5425,8.49%,36 months,debt_consolidation,21.16%,WV,MORTGAGE,6333.33,730-734,21,25996,3,10+ years,8,21,1,11,Z,9,1,36,730,734,6333.33,11
789,49950,20000,20000,22.78%,60 months,debt_consolidation,1.63%,CA,RENT,12500,665-669,5,5407,0,5 years,22,1,1,5,A,17,0,60,665,669,12500,5
790,34331,3300,3300,11.71%,36 months,car,4.16%,FL,RENT,3730,700-704,7,3675,1,1 year,11,4,0,1,B,13,0,36,700,704,3730,1
791,94232,2000,2000,17.27%,36 months,home_improvement,20.51%,GA,MORTGAGE,3750,670-674,10,1371,1,7 years,17,20,4,7,B,16,1,36,670,674,3750,7
792,98787,26500,26500,13.11%,36 months,home_improvement,13.99%,CA,RENT,5833.33,745-749,8,64504,2,5 years,13,13,4,5,C,9,0,36,745,749,5833.33,5
793,52440,17975,17975,18.55%,36 months,debt_consolidation,18.55%,FL,RENT,4833.33,670-674,10,17448,0,7 years,18,18,1,7,A,16,0,36,670,674,4833.33,7
794,2443,15000,14925.21,13.47%,36 months,debt_consolidation,14.06%,NY,RENT,4458.33,700-704,15,7701,1,6 years,13,14,1,6,B,13,0,36,700,704,4458.33,6
795,52407,16400,16350,13.99%,60 months,debt_consolidation,23.60%,FL,RENT,3500,725-729,11,16693,1,5 years,13,23,1,5,B,10,0,60,725,729,3500,5
796,46391,13500,13500,13.99%,60 months,debt_consolidation,12.59%,OR,MORTGAGE,8833.33,700-704,11,18978,0,2 years,13,12,1,2,A,13,1,60,700,704,8833.33,2
797,32183,12000,12000,15.27%,36 months,debt_consolidation,3.90%,AZ,RENT,7083.33,670-674,7,6040,1,2 years,15,3,1,2,B,16,0,36,670,674,7083.33,2
798,52061,16750,16750,21.48%,60 months,debt_consolidation,21.88%,HI,RENT,2833.33,665-669,12,7903,0,3 years,21,21,1,3,A,17,0,60,665,669,2833.33,3
799,5531,8000,8000,12.18%,36 months,major_purchase,1.24%,MA,RENT,1125,745-749,2,707,0,2 years,12,1,5,2,A,9,0,36,745,749,1125,2
800,51087,10000,10000,9.76%,36 months,debt_consolidation,14.08%,LA,MORTGAGE,5416.67,710-714,8,10560,0,3 years,9,14,1,3,A,12,1,36,710,714,5416.67,3
801,11132,10000,10000,15.21%,36 months,debt_consolidation,10.93%,CA,RENT,7083,670-674,13,11890,0,3 years,15,10,1,3,A,16,0,36,670,674,7083,3
802,7752,5525,5525,13.85%,36 months,credit_card,21.03%,CA,MORTGAGE,6620,720-724,8,37573,2,10+ years,13,21,2,11,C,11,1,36,720,724,6620,11
803,30788,17200,17200,19.69%,60 months,home_improvement,9.95%,CO,RENT,3666.67,705-709,4,2117,3,2 years,19,9,4,2,Z,12,0,60,705,709,3666.67,2
804,77919,19600,19575,16.29%,36 months,other,29.38%,NY,RENT,4166.67,680-684,17,22053,1,3 years,16,29,3,3,B,15,0,36,680,684,4166.67,3
805,4841,4000,4000,11.48%,36 months,debt_consolidation,22.93%,TX,MORTGAGE,3833.33,715-719,9,0,0,2 years,11,22,1,2,A,11,1,36,715,719,3833.33,2
806,48151,13000,13000,13.11%,36 months,debt_consolidation,10.58%,NH,RENT,5000,735-739,3,11090,1,1 year,13,10,1,1,B,9,0,36,735,739,5000,1
807,2885,8000,7850,9.63%,36 months,house,0.24%,KS,RENT,4250,790-794,4,132,3,5 years,9,0,0,5,Z,7,0,36,790,794,4250,5
808,647,25000,5640.7,10.08%,36 months,home_improvement,10.42%,MA,MORTGAGE,7916.67,755-759,23,16386,0,4 years,10,10,4,4,A,8,1,36,755,759,7916.67,4
809,9495,20000,19900,10.25%,36 months,wedding,11.35%,NY,RENT,7083.33,750-754,14,18196,0,3 years,10,11,0,3,A,8,0,36,750,754,7083.33,3
810,92367,27575,27575,17.27%,60 months,debt_consolidation,18.28%,WA,MORTGAGE,7833.33,680-684,20,28055,2,7 years,17,18,1,7,C,15,1,60,680,684,7833.33,7
811,100674,24000,24000,14.33%,36 months,debt_consolidation,15.86%,CA,MORTGAGE,7500,670-674,5,2426,0,10+ years,14,15,1,11,A,16,1,36,670,674,7500,11
812,62867,7000,7000,18.49%,36 months,wedding,15.92%,IL,RENT,5000,660-664,11,13665,1,5 years,18,15,0,5,B,18,0,36,660,664,5000,5
813,32444,12000,11975,16.77%,60 months,debt_consolidation,10.71%,MD,MORTGAGE,3500,685-689,6,26874,0,10+ years,16,10,1,11,A,14,1,60,685,689,3500,11
814,33119,14000,14000,19.03%,60 months,debt_consolidation,13.52%,CA,MORTGAGE,3616,670-674,9,13923,0,2 years,19,13,1,2,A,16,1,60,670,674,3616,2
815,4730,10000,9975,11.14%,36 months,debt_consolidation,12.92%,CA,RENT,2500,725-729,8,14257,0,3 years,11,12,1,3,A,10,0,36,725,729,2500,3
816,84738,7750,7750,6.03%,36 months,debt_consolidation,22.01%,CO,RENT,4766.67,780-784,14,4667,3,6 years,6,22,1,6,Z,7,0,36,780,784,4766.67,6
817,58490,15000,11550,13.67%,36 months,debt_consolidation,17.19%,TX,OWN,3333.33,690-694,8,10820,0,5 years,13,17,1,5,A,14,1,36,690,694,3333.33,5
818,12015,15000,14950,11.86%,36 months,debt_consolidation,12.20%,AR,MORTGAGE,5000,705-709,9,3470,3,10+ years,11,12,1,11,Z,12,1,36,705,709,5000,11
819,71758,25000,25000,15.31%,36 months,debt_consolidation,13%,CA,RENT,5416.67,685-689,10,22824,0,6 years,15,13,1,6,A,14,0,36,685,689,5416.67,6
820,19344,15000,14975,14.91%,60 months,debt_consolidation,8.08%,NC,MORTGAGE,4407,720-724,8,15818,1,n/a,14,8,1,n/a,B,11,1,60,720,724,4407,-1
821,56528,5000,5000,16.29%,36 months,debt_consolidation,16.06%,CT,MORTGAGE,8750,660-664,12,19598,1,2 years,16,16,1,2,B,18,1,36,660,664,8750,2
822,17236,5000,5000,12.98%,36 months,wedding,17.29%,PA,MORTGAGE,3250,665-669,18,4656,0,3 years,12,17,0,3,A,17,1,36,665,669,3250,3
823,99541,35000,35000,15.31%,36 months,debt_consolidation,15%,NJ,RENT,6666.67,680-684,22,33472,0,10+ years,15,15,1,11,A,15,0,36,680,684,6666.67,11
824,1977,7500,6025,15.37%,36 months,debt_consolidation,17.50%,CA,OWN,5000,675-679,11,16422,0,< 1 year,15,17,1,0,A,15,1,36,675,679,5000,0
825,15197,25000,15675,10.36%,60 months,home_improvement,16.26%,CA,MORTGAGE,3333.33,765-769,6,22713,1,10+ years,10,16,4,11,B,7,1,60,765,769,3333.33,11
826,11620,3800,3800,11.12%,36 months,major_purchase,15.45%,PA,MORTGAGE,5416.67,700-704,11,9266,0,10+ years,11,15,5,11,A,13,1,36,700,704,5416.67,11
827,73232,2800,2800,8.90%,36 months,other,27.76%,VA,RENT,3250,700-704,13,22401,0,10+ years,8,27,3,11,A,13,0,36,700,704,3250,11
828,27317,6250,6250,7.49%,36 months,credit_card,23.97%,AR,MORTGAGE,2900,730-734,13,21536,0,2 years,7,23,2,2,A,9,1,36,730,734,2900,2
829,38774,18000,17994.46,9.91%,36 months,debt_consolidation,11.85%,WA,MORTGAGE,3333.33,725-729,13,10416,2,5 years,9,11,1,5,C,10,1,36,725,729,3333.33,5
830,73956,6000,6000,17.27%,36 months,debt_consolidation,29.13%,WV,RENT,2752.92,660-664,12,4569,2,< 1 year,17,29,1,0,C,18,0,36,660,664,2752.92,0
831,77363,20000,20000,14.09%,36 months,debt_consolidation,34.91%,TX,MORTGAGE,4583.33,710-714,8,6510,1,2 years,14,34,1,2,B,12,1,36,710,714,4583.33,2
832,71926,8000,8000,11.14%,36 months,debt_consolidation,23.93%,KY,RENT,2666.67,700-704,11,10128,0,5 years,11,23,1,5,A,13,0,36,700,704,2666.67,5
833,46024,12000,12000,6.62%,36 months,home_improvement,4.81%,NY,MORTGAGE,9833.33,790-794,15,5584,2,10+ years,6,4,4,11,C,7,1,36,790,794,9833.33,11
834,11376,24000,7100,11.12%,60 months,home_improvement,11.99%,CO,OWN,5686.67,775-779,6,1726,2,2 years,11,11,4,2,C,8,1,60,775,779,5686.67,2
835,13393,3000,2925,11.49%,36 months,debt_consolidation,9.22%,CA,RENT,4900,690-694,6,3996,1,10+ years,11,9,1,11,B,14,0,36,690,694,4900,11
836,26533,5000,5000,6.99%,36 months,major_purchase,8.51%,AL,MORTGAGE,3750,745-749,12,3998,0,6 years,6,8,5,6,A,9,1,36,745,749,3750,6
837,48955,21850,21800,13.99%,60 months,debt_consolidation,17.95%,NY,RENT,3750,730-734,5,7102,0,3 years,13,17,1,3,A,9,0,60,730,734,3750,3
838,95456,21850,21850,23.28%,60 months,medical,26.95%,IL,MORTGAGE,5833.33,675-679,21,29643,2,3 years,23,26,0,3,C,15,1,60,675,679,5833.33,3
839,102846,10000,7586.93,13.47%,36 months,credit_card,14.20%,CA,MORTGAGE,6666.67,690-694,8,126402,2,9 years,13,14,2,9,C,14,1,36,690,694,6666.67,9
840,2074,15000,10150.07,15.68%,36 months,other,2.68%,IL,OWN,2500,680-684,6,3004,2,1 year,15,2,3,1,C,15,1,36,680,684,2500,1
841,23197,9600,9600,7.29%,36 months,other,9.66%,RI,RENT,6048,740-744,7,15700,0,7 years,7,9,3,7,A,9,0,36,740,744,6048,7
842,44626,25000,24975,20.50%,36 months,credit_card,14.72%,FL,RENT,7301.58,670-674,18,21675,0,4 years,20,14,2,4,A,16,0,36,670,674,7301.58,4
843,10262,25000,14401.65,11.49%,60 months,home_improvement,4.95%,FL,MORTGAGE,3333.33,780-784,9,3367,3,2 years,11,4,4,2,Z,7,1,60,780,784,3333.33,2
844,37041,30000,29950,7.90%,36 months,home_improvement,0.34%,MA,RENT,13416.67,810-814,9,2174,3,10+ years,7,0,4,11,Z,8,0,36,810,814,13416.67,11
845,24376,20000,20000,16.89%,60 months,debt_consolidation,6.83%,WA,OWN,4000,700-704,6,5845,0,10+ years,16,6,1,11,A,13,1,60,700,704,4000,11
846,57260,14825,14825,13.67%,36 months,small_business,9.55%,CA,RENT,2500,695-699,8,8073,1,2 years,13,9,0,2,B,14,0,36,695,699,2500,2
847,81130,8000,8000,17.27%,36 months,debt_consolidation,1.98%,NY,MORTGAGE,6000,670-674,5,5032,2,10+ years,17,1,1,11,C,16,1,36,670,674,6000,11
848,38892,20000,20000,11.71%,36 months,debt_consolidation,14.95%,TX,MORTGAGE,10416.67,720-724,12,26179,2,1 year,11,14,1,1,C,11,1,36,720,724,10416.67,1
849,35468,7000,7000,7.90%,36 months,medical,20.96%,TX,OWN,2300,765-769,4,0,0,10+ years,7,20,0,11,A,7,1,36,765,769,2300,11
850,7173,20000,19900,10.62%,36 months,debt_consolidation,12.58%,AL,MORTGAGE,2416.67,760-764,5,6011,0,1 year,10,12,1,1,A,8,1,36,760,764,2416.67,1
851,102295,5000,4500,11.03%,36 months,major_purchase,0.47%,PA,RENT,3166.67,680-684,5,4254,5,< 1 year,11,0,5,0,Z,15,0,36,680,684,3166.67,0
852,99065,17625,17600,13.11%,36 months,credit_card,14.88%,OH,RENT,3333.33,675-679,6,20266,0,2 years,13,14,2,2,A,15,0,36,675,679,3333.33,2
853,53234,7150,7150,13.11%,36 months,debt_consolidation,12.33%,IL,RENT,3666.67,685-689,11,10561,1,< 1 year,13,12,1,0,B,14,0,36,685,689,3666.67,0
854,16215,25000,24775,10.36%,36 months,debt_consolidation,0.94%,HI,RENT,8533.33,720-724,9,28038,0,10+ years,10,0,1,11,A,11,0,36,720,724,8533.33,11
855,77494,15000,15000,14.33%,36 months,debt_consolidation,33.42%,AZ,RENT,4500,675-679,20,13369,0,< 1 year,14,33,1,0,A,15,0,36,675,679,4500,0
856,66072,9000,9000,6.62%,36 months,debt_consolidation,13.85%,MA,RENT,4166.67,765-769,5,7853,0,1 year,6,13,1,1,A,7,0,36,765,769,4166.67,1
857,6976,17600,17600,16.35%,36 months,debt_consolidation,17.35%,PA,MORTGAGE,7500,665-669,16,14555,0,7 years,16,17,1,7,A,17,1,36,665,669,7500,7
858,22259,10000,10000,12.68%,36 months,debt_consolidation,13.96%,IL,RENT,2500,690-694,6,10481,1,< 1 year,12,13,1,0,B,14,0,36,690,694,2500,0
859,15470,11200,11000,15.20%,60 months,home_improvement,16.47%,VA,MORTGAGE,6750,675-679,15,19051,0,4 years,15,16,4,4,A,15,1,60,675,679,6750,4
860,84805,13225,13225,15.31%,36 months,debt_consolidation,27.07%,CA,RENT,5833.33,680-684,11,18569,1,10+ years,15,27,1,11,B,15,0,36,680,684,5833.33,11
861,69014,4000,4000,11.14%,36 months,other,33.80%,FL,MORTGAGE,3333.33,700-704,12,12922,0,4 years,11,33,3,4,A,13,1,36,700,704,3333.33,4
862,26886,12000,11975,10.99%,36 months,credit_card,9.46%,NC,MORTGAGE,12083.33,720-724,7,43299,2,3 years,10,9,2,3,C,11,1,36,720,724,12083.33,3
863,71550,35000,35000,19.05%,36 months,debt_consolidation,21.12%,CT,MORTGAGE,13750,735-739,38,99549,2,10+ years,19,21,1,11,C,9,1,36,735,739,13750,11
864,8051,25000,17250,14.59%,36 months,debt_consolidation,24.64%,FL,RENT,8750,705-709,11,20798,1,< 1 year,14,24,1,0,B,12,0,36,705,709,8750,0
865,56595,9000,9000,6.03%,36 months,debt_consolidation,12.23%,VA,MORTGAGE,5000,750-754,13,5224,0,7 years,6,12,1,7,A,8,1,36,750,754,5000,7
866,48498,18225,18225,12.12%,36 months,debt_consolidation,20.87%,MN,MORTGAGE,4850,700-704,7,37592,0,3 years,12,20,1,3,A,13,1,36,700,704,4850,3
867,10737,4750,4750,14.72%,36 months,small_business,3%,CO,OWN,866.67,660-664,6,740,0,n/a,14,3,0,n/a,A,18,1,36,660,664,866.67,-1
868,48798,14400,14400,6.62%,36 months,home_improvement,6.71%,FL,MORTGAGE,12500,770-774,6,1280,0,10+ years,6,6,4,11,A,6,1,36,770,774,12500,11
869,94440,30000,30000,23.76%,60 months,debt_consolidation,14.25%,WI,RENT,6928.13,660-664,6,28665,1,10+ years,23,14,1,11,B,18,0,60,660,664,6928.13,11
870,46421,13475,13475,12.12%,36 months,credit_card,19.46%,MA,MORTGAGE,2250,715-719,3,11674,0,< 1 year,12,19,2,0,A,11,1,36,715,719,2250,0
871,90531,10000,10000,19.05%,36 months,other,17.95%,SC,MORTGAGE,3750,675-679,10,7034,1,6 years,19,17,3,6,B,15,1,36,675,679,3750,6
872,51302,12000,12000,6.62%,36 months,credit_card,9.46%,CA,MORTGAGE,5833.33,740-744,9,12028,0,8 years,6,9,2,8,A,9,1,36,740,744,5833.33,8
873,28257,6000,6000,16.89%,60 months,debt_consolidation,18.39%,CA,RENT,3083,695-699,3,1181,0,3 years,16,18,1,3,A,14,0,60,695,699,3083,3
874,104101,9500,6500,6.54%,36 months,credit_card,14.43%,NH,MORTGAGE,7500,725-729,13,100233,0,10+ years,6,14,2,11,A,10,1,36,725,729,7500,11
875,12958,12000,11875,10.38%,60 months,credit_card,16.98%,FL,MORTGAGE,3791.67,780-784,10,59495,1,10+ years,10,16,2,11,B,7,1,60,780,784,3791.67,11
876,49872,5000,5000,8.90%,36 months,credit_card,15.93%,PA,MORTGAGE,6666.67,705-709,10,12307,0,7 years,8,15,2,7,A,12,1,36,705,709,6666.67,7
877,26290,3600,3600,8.90%,36 months,debt_consolidation,3.27%,NV,RENT,1558.33,745-749,4,1594,0,3 years,8,3,1,3,A,9,0,36,745,749,1558.33,3
878,43703,27000,26993.89,14.27%,60 months,home_improvement,18.28%,FL,OWN,4833.33,735-739,18,12588,1,7 years,14,18,4,7,B,9,1,60,735,739,4833.33,7
879,32985,10000,10000,14.27%,36 months,debt_consolidation,10.97%,IL,RENT,7500,665-669,6,7778,0,7 years,14,10,1,7,A,17,0,36,665,669,7500,7
880,80200,5450,5450,13.11%,36 months,medical,25.91%,AL,RENT,3500,670-674,9,7619,0,1 year,13,25,0,1,A,16,0,36,670,674,3500,1
881,22130,16000,13613.86,15.28%,60 months,debt_consolidation,15.33%,KY,MORTGAGE,3006.44,700-704,10,11011,0,10+ years,15,15,1,11,A,13,1,60,700,704,3006.44,11
882,74163,9750,9750,17.27%,36 months,debt_consolidation,21.93%,FL,RENT,2817.5,670-674,12,6324,1,1 year,17,21,1,1,B,16,0,36,670,674,2817.5,1
883,35740,30000,30000,7.51%,36 months,major_purchase,1.08%,NY,OWN,10416.67,785-789,6,740,0,5 years,7,1,5,5,A,8,1,36,785,789,10416.67,5
884,74713,14000,13975,12.12%,36 months,other,3.25%,NY,MORTGAGE,6250,705-709,14,7085,1,10+ years,12,3,3,11,B,12,1,36,705,709,6250,11
885,52405,8500,8500,6.62%,36 months,debt_consolidation,4.90%,CA,MORTGAGE,4166.67,740-744,8,7114,0,10+ years,6,4,1,11,A,9,1,36,740,744,4166.67,11
886,54513,14400,14400,7.90%,36 months,wedding,17.89%,FL,RENT,13100,745-749,11,14550,0,4 years,7,17,0,4,A,9,0,36,745,749,13100,4
887,10293,8000,8000,7.14%,36 months,debt_consolidation,1.73%,CA,RENT,3750,765-769,6,3381,0,< 1 year,7,1,1,0,A,7,0,36,765,769,3750,0
888,66880,12000,12000,13.11%,36 months,debt_consolidation,6.46%,NY,RENT,13166.67,680-684,8,8426,0,5 years,13,6,1,5,A,15,0,36,680,684,13166.67,5
889,96709,10400,10350,13.11%,36 months,debt_consolidation,7.59%,NY,OWN,6166.67,695-699,10,14193,0,7 years,13,7,1,7,A,14,1,36,695,699,6166.67,7
890,84273,21000,21000,18.75%,60 months,home_improvement,11.31%,NY,MORTGAGE,10250,695-699,12,38820,0,10+ years,18,11,4,11,A,14,1,60,695,699,10250,11
891,6120,6000,5925,11.83%,36 months,debt_consolidation,3.44%,CA,RENT,6333.33,705-709,13,7269,0,4 years,11,3,1,4,A,12,0,36,705,709,6333.33,4
892,48166,10800,10800,13.67%,60 months,car,0.94%,IL,RENT,7500,730-734,4,1577,0,< 1 year,13,0,0,0,A,9,0,60,730,734,7500,0
893,67265,2100,2100,14.33%,36 months,major_purchase,3.50%,LA,OWN,1000,690-694,13,893,1,< 1 year,14,3,5,0,B,14,1,36,690,694,1000,0
894,41102,4000,4000,6.03%,36 months,other,15.13%,FL,MORTGAGE,6583.33,770-774,6,63294,0,10+ years,6,15,3,11,A,6,1,36,770,774,6583.33,11
895,47422,3500,3500,7.62%,36 months,debt_consolidation,20.93%,CA,RENT,4333.33,725-729,9,11538,0,6 years,7,20,1,6,A,10,0,36,725,729,4333.33,6
896,6039,24250,23811.24,12.53%,36 months,home_improvement,12.70%,NY,OWN,18750,725-729,10,121563,1,10+ years,12,12,4,11,B,10,1,36,725,729,18750,11
897,62856,19000,19000,14.33%,60 months,credit_card,16.06%,IL,MORTGAGE,5000,715-719,8,20918,0,10+ years,14,16,2,11,A,11,1,60,715,719,5000,11
898,7020,10500,10477.85,15.33%,36 months,credit_card,14.30%,NY,RENT,3083.33,670-674,8,14726,0,10+ years,15,14,2,11,A,16,0,36,670,674,3083.33,11
899,92641,2500,2500,18.49%,36 months,debt_consolidation,22.49%,PA,MORTGAGE,3916.67,670-674,7,14892,2,6 years,18,22,1,6,C,16,1,36,670,674,3916.67,6
900,7953,16000,16000,14.59%,36 months,debt_consolidation,9.47%,CA,RENT,5416.67,690-694,9,15518,0,10+ years,14,9,1,11,A,14,0,36,690,694,5416.67,11
901,101568,3000,1300,13.75%,36 months,debt_consolidation,19.30%,FL,RENT,1000,665-669,12,2545,4,< 1 year,13,19,1,0,Z,17,0,36,665,669,1000,0
902,27693,10000,10000,5.42%,36 months,credit_card,10.41%,GA,MORTGAGE,7500,780-784,11,11532,0,9 years,5,10,2,9,A,7,1,36,780,784,7500,9
903,70029,7100,7100,14.09%,36 months,credit_card,19.22%,OH,RENT,4166.67,685-689,13,6788,2,2 years,14,19,2,2,C,14,0,36,685,689,4166.67,2
904,3492,12500,12425,9.32%,36 months,home_improvement,11.71%,TX,MORTGAGE,4166.67,780-784,7,1052,0,2 years,9,11,4,2,A,7,1,36,780,784,4166.67,2
905,45115,1700,1700,13.99%,36 months,car,20.67%,NY,OWN,1200,675-679,10,7382,0,4 years,13,20,0,4,A,15,1,36,675,679,1200,4
906,96928,4000,4000,11.14%,36 months,debt_consolidation,12.20%,WA,MORTGAGE,6666.67,670-674,7,7153,0,5 years,11,12,1,5,A,16,1,36,670,674,6666.67,5
907,51257,18225,18225,17.99%,36 months,debt_consolidation,23.35%,VA,RENT,3083.33,675-679,6,17128,1,3 years,17,23,1,3,B,15,0,36,675,679,3083.33,3
908,92820,30000,30000,16.29%,60 months,major_purchase,20.28%,NY,RENT,13666.67,735-739,14,39059,1,1 year,16,20,5,1,B,9,0,60,735,739,13666.67,1
909,17826,10000,10000,6.54%,36 months,home_improvement,17.05%,FL,RENT,6916.67,730-734,6,10302,0,3 years,6,17,4,3,A,9,0,36,730,734,6916.67,3
910,66186,6000,6000,7.90%,36 months,credit_card,2.51%,GA,RENT,7500,720-724,5,6394,0,2 years,7,2,2,2,A,11,0,36,720,724,7500,2
911,73450,6000,6000,12.12%,36 months,major_purchase,7.40%,PA,MORTGAGE,5000,675-679,6,14045,0,2 years,12,7,5,2,A,15,1,36,675,679,5000,2
912,96780,6000,6000,15.80%,36 months,debt_consolidation,19.56%,WA,OWN,1666.67,675-679,7,5291,0,< 1 year,15,19,1,0,A,15,1,36,675,679,1666.67,0
913,62089,7000,7000,17.77%,36 months,debt_consolidation,18.15%,WV,RENT,4750,665-669,11,12307,1,< 1 year,17,18,1,0,B,17,0,36,665,669,4750,0
914,60963,10000,10000,15.31%,36 months,credit_card,9.55%,TX,OWN,4166.67,670-674,11,11551,0,4 years,15,9,2,4,A,16,1,36,670,674,4166.67,4
915,8291,3250,3250,12.73%,36 months,debt_consolidation,21.44%,FL,MORTGAGE,5000,675-679,12,20564,0,3 years,12,21,1,3,A,15,1,36,675,679,5000,3
916,100221,30000,29950,19.72%,60 months,debt_consolidation,21.92%,CT,RENT,10416.67,685-689,11,61661,1,7 years,19,21,1,7,B,14,0,60,685,689,10416.67,7
917,22790,21000,21000,11.11%,36 months,small_business,16.53%,NY,MORTGAGE,18750,700-704,13,120538,0,10+ years,11,16,0,11,A,13,1,36,700,704,18750,11
918,93403,11000,11000,7.62%,36 months,debt_consolidation,12.35%,NY,OWN,7666.67,735-739,6,12461,1,7 years,7,12,1,7,B,9,1,36,735,739,7666.67,7
919,7687,5500,5400,7.14%,36 months,credit_card,19.86%,MO,MORTGAGE,3916.67,750-754,15,10254,1,< 1 year,7,19,2,0,B,8,1,36,750,754,3916.67,0
920,59279,15000,15000,7.90%,36 months,debt_consolidation,5.59%,MO,RENT,2916.67,770-774,13,14290,1,9 years,7,5,1,9,B,6,0,36,770,774,2916.67,9
921,32146,20000,17890.7,19.91%,60 months,debt_consolidation,17.49%,CA,MORTGAGE,7916.67,670-674,17,39621,1,6 years,19,17,1,6,B,16,1,60,670,674,7916.67,6
922,311,7200,6250,8.07%,36 months,debt_consolidation,17%,MA,MORTGAGE,5100,760-764,4,9366,4,10+ years,8,17,1,11,Z,8,1,36,760,764,5100,11
923,38432,4000,4000,18.64%,60 months,debt_consolidation,19.15%,MN,RENT,4000,675-679,9,16543,2,6 years,18,19,1,6,C,15,0,60,675,679,4000,6
924,59266,20000,20000,8.90%,36 months,debt_consolidation,11.01%,MD,MORTGAGE,7083.33,730-734,13,28324,2,10+ years,8,11,1,11,C,9,1,36,730,734,7083.33,11
925,75012,15000,15000,12.12%,36 months,credit_card,19.16%,NJ,RENT,5000,705-709,18,13830,0,10+ years,12,19,2,11,A,12,0,36,705,709,5000,11
